record_date,write_date,direction,compass,peak_period,mean_period,max_wave,highest_tenth,sig_height
7/09/2025 18:09,2025-09-07 18:15:21,272,W,12.50,7.00,4.06,3.44,2.73
7/09/2025 18:59,2025-09-07 19:00:21,270,W,11.80,7.00,4.43,3.30,2.70
7/09/2025 19:14,2025-09-07 19:15:21,270,W,11.80,7.00,4.43,3.30,2.70
7/09/2025 19:19,2025-09-07 19:30:21,270,W,11.80,7.00,4.43,3.30,2.70
7/09/2025 19:39,2025-09-07 19:45:21,267,W,11.80,7.00,4.22,3.43,2.82
7/09/2025 19:59,2025-09-07 20:00:22,270,W,11.10,8.30,4.56,3.55,2.98
7/09/2025 20:04,2025-09-07 20:15:21,270,W,11.10,8.30,4.56,3.55,2.98
7/09/2025 20:29,2025-09-07 20:30:22,270,W,11.10,8.20,4.47,3.64,2.93
7/09/2025 20:44,2025-09-07 20:45:22,270,W,11.10,8.20,4.47,3.64,2.93
7/09/2025 20:59,2025-09-07 21:00:23,268,W,11.10,7.80,5.54,3.65,2.84
7/09/2025 21:09,2025-09-07 21:15:21,268,W,11.10,7.80,5.54,3.65,2.84
7/09/2025 21:29,2025-09-07 21:30:21,267,W,14.30,7.90,3.94,3.29,2.67
7/09/2025 21:44,2025-09-07 21:45:21,267,W,14.30,7.90,3.94,3.29,2.67
7/09/2025 21:59,2025-09-07 22:00:21,268,W,11.10,7.90,4.32,3.37,2.79
7/09/2025 22:09,2025-09-07 22:15:21,268,W,11.10,7.90,4.32,3.37,2.79
7/09/2025 22:29,2025-09-07 22:30:23,266,W,14.30,8.30,4.34,3.29,2.64
7/09/2025 22:44,2025-09-07 22:45:22,266,W,14.30,8.30,4.34,3.29,2.64
7/09/2025 22:59,2025-09-07 23:00:21,265,W,11.10,8.10,4.51,3.52,2.72
7/09/2025 23:14,2025-09-07 23:15:22,265,W,11.10,8.10,4.51,3.52,2.72
7/09/2025 23:29,2025-09-07 23:30:22,265,W,13.30,7.70,3.45,3.03,2.48
7/09/2025 23:44,2025-09-07 23:45:22,265,W,13.30,7.70,3.45,3.03,2.48
7/09/2025 23:54,2025-09-08 00:00:23,265,W,13.30,7.70,3.45,3.03,2.48
3/09/2025 00:29,2025-09-08 00:30:21,266,W,14.30,7.70,3.54,2.90,2.35
3/09/2025 00:44,2025-09-08 00:45:21,266,W,14.30,7.70,3.54,2.90,2.35
3/09/2025 00:59,2025-09-08 01:00:23,267,W,14.30,7.50,3.12,2.62,2.22
3/09/2025 01:09,2025-09-08 01:15:22,267,W,14.30,7.50,3.12,2.62,2.22
3/09/2025 01:29,2025-09-08 01:30:21,267,W,8.70,7.20,3.68,2.81,2.22
3/09/2025 01:39,2025-09-08 01:45:22,267,W,8.70,7.20,3.68,2.81,2.22
3/09/2025 01:59,2025-09-08 02:00:23,266,W,12.50,8.20,3.11,2.83,2.51
3/09/2025 01:59,2025-09-08 02:15:21,266,W,12.50,8.20,3.11,2.83,2.51
3/09/2025 02:29,2025-09-08 02:30:21,269,W,10.50,7.80,2.86,2.56,2.09
3/09/2025 02:44,2025-09-08 02:45:21,269,W,10.50,7.80,2.86,2.56,2.09
3/09/2025 02:59,2025-09-08 03:00:26,269,W,10.50,7.50,2.69,2.32,1.89
3/09/2025 03:14,2025-09-08 03:15:22,269,W,10.50,7.50,2.69,2.32,1.89
3/09/2025 03:29,2025-09-08 03:30:27,270,W,13.30,8.40,2.82,2.41,2.01
3/09/2025 03:44,2025-09-08 03:45:21,270,W,13.30,8.40,2.82,2.41,2.01
3/09/2025 03:59,2025-09-08 04:00:23,269,W,10.50,8.40,3.04,2.60,2.14
3/09/2025 04:14,2025-09-08 04:15:22,269,W,10.50,8.40,3.04,2.60,2.14
3/09/2025 04:29,2025-09-08 04:30:23,270,W,14.30,8.50,3.51,2.64,2.09
3/09/2025 04:44,2025-09-08 04:45:27,270,W,14.30,8.50,3.51,2.64,2.09
3/09/2025 04:59,2025-09-08 05:00:26,269,W,14.30,8.50,3.24,2.62,2.15
3/09/2025 05:14,2025-09-08 05:15:21,269,W,14.30,8.50,3.24,2.62,2.15
3/09/2025 05:29,2025-09-08 05:30:21,270,W,12.50,7.30,3.50,2.54,2.01
3/09/2025 05:44,2025-09-08 05:45:25,270,W,12.50,7.30,3.50,2.54,2.01
3/09/2025 05:59,2025-09-08 06:00:21,269,W,13.30,7.30,3.02,2.39,1.89
3/09/2025 06:14,2025-09-08 06:15:21,269,W,13.30,7.30,3.02,2.39,1.89
3/09/2025 06:29,2025-09-08 06:30:22,263,W,14.30,7.80,3.27,2.60,2.10
3/09/2025 06:44,2025-09-08 06:45:22,263,W,14.30,7.80,3.27,2.60,2.10
3/09/2025 06:59,2025-09-08 07:00:25,263,W,14.30,8.10,2.82,2.63,2.07
3/09/2025 07:14,2025-09-08 07:15:21,265,W,14.30,8.10,2.82,2.63,2.07
3/09/2025 07:29,2025-09-08 07:30:21,266,W,12.50,9.00,2.74,2.34,2.01
3/09/2025 07:44,2025-09-08 07:45:21,266,W,12.50,9.00,2.74,2.34,2.01
3/09/2025 07:49,2025-09-08 08:00:21,266,W,12.50,9.00,2.74,2.34,2.01
3/09/2025 08:04,2025-09-08 08:15:21,265,W,14.30,8.40,2.96,2.29,1.87
3/09/2025 08:29,2025-09-08 08:30:25,269,W,14.30,8.70,2.97,2.28,1.87
3/09/2025 08:39,2025-09-08 08:45:22,269,W,14.30,8.70,2.97,2.28,1.87
3/09/2025 08:54,2025-09-08 09:00:22,269,W,14.30,8.70,2.97,2.28,1.87
3/09/2025 09:14,2025-09-08 09:15:22,268,W,10.50,8.20,2.85,2.36,1.96
3/09/2025 09:29,2025-09-08 09:30:33,266,W,13.30,8.40,3.35,2.45,1.94
3/09/2025 09:44,2025-09-08 09:45:22,266,W,13.30,8.40,3.35,2.45,1.94
3/09/2025 09:58,2025-09-08 10:00:22,269,W,14.30,8.10,3.23,2.33,1.92
3/09/2025 10:09,2025-09-08 10:15:21,269,W,14.30,8.10,3.23,2.33,1.92
3/09/2025 10:29,2025-09-08 10:30:26,269,W,14.30,7.60,2.43,1.99,1.62
3/09/2025 10:44,2025-09-08 10:45:22,269,W,14.30,7.60,2.43,1.99,1.62
3/09/2025 10:59,2025-09-08 11:00:24,269,W,14.30,7.50,2.94,2.23,1.73
3/09/2025 11:09,2025-09-08 11:15:22,270,W,14.30,7.50,2.94,2.23,1.73
3/09/2025 11:29,2025-09-08 11:30:21,269,W,14.30,7.60,2.82,2.16,1.75
3/09/2025 11:39,2025-09-08 11:45:21,269,W,14.30,7.60,2.82,2.16,1.75
3/09/2025 11:59,2025-09-08 12:00:21,267,W,13.30,7.50,2.38,2.10,1.69
3/09/2025 12:09,2025-09-08 12:15:21,267,W,13.30,7.50,2.38,2.10,1.69
3/09/2025 12:29,2025-09-08 12:30:22,267,W,14.30,7.30,2.36,1.98,1.63
3/09/2025 12:39,2025-09-08 12:45:21,267,W,14.30,7.30,2.36,1.98,1.63
3/09/2025 12:59,2025-09-08 13:00:21,269,W,14.30,8.10,2.39,2.14,1.76
3/09/2025 13:04,2025-09-08 13:15:21,269,W,14.30,8.10,2.39,2.14,1.76
3/09/2025 13:24,2025-09-08 13:30:22,269,W,14.30,8.10,2.39,2.14,1.76
3/09/2025 13:38,2025-09-08 13:45:21,270,W,14.30,7.00,2.56,1.91,1.51
3/09/2025 13:59,2025-09-08 14:00:22,268,W,14.30,7.70,2.44,2.17,1.72
3/09/2025 14:09,2025-09-08 14:15:22,268,W,14.30,7.70,2.44,2.17,1.72
3/09/2025 14:29,2025-09-08 14:30:21,265,W,13.30,7.90,2.86,2.10,1.64
3/09/2025 14:54,2025-09-08 15:00:21,265,W,13.30,7.90,2.86,2.10,1.64
3/09/2025 15:14,2025-09-08 15:15:22,267,W,14.30,8.20,2.36,1.86,1.52
3/09/2025 15:29,2025-09-08 15:30:23,266,W,14.30,8.50,2.18,1.71,1.47
3/09/2025 15:59,2025-09-08 16:00:21,267,W,12.50,8.10,2.04,1.60,1.35
3/09/2025 16:09,2025-09-08 16:15:22,267,W,12.50,8.10,2.04,1.60,1.35
3/09/2025 16:29,2025-09-08 16:30:21,269,W,13.30,7.50,1.99,1.75,1.44
3/09/2025 16:39,2025-09-08 16:45:22,269,W,13.30,7.50,1.99,1.75,1.44
3/09/2025 16:59,2025-09-08 17:00:22,266,W,14.30,6.80,2.21,1.71,1.40
3/09/2025 17:14,2025-09-08 17:15:25,266,W,14.30,6.80,2.21,1.71,1.40
3/09/2025 17:29,2025-09-08 17:30:22,267,W,14.30,5.90,2.30,1.74,1.29
3/09/2025 17:44,2025-09-08 17:45:22,267,W,14.30,5.90,2.30,1.74,1.29
3/09/2025 17:59,2025-09-08 18:00:21,264,W,14.30,6.00,2.13,1.77,1.40
3/09/2025 18:29,2025-09-08 18:30:22,263,W,14.30,6.50,1.99,1.72,1.40
3/09/2025 18:44,2025-09-08 18:45:21,263,W,14.30,6.50,1.99,1.72,1.40
3/09/2025 18:54,2025-09-08 19:00:21,263,W,14.30,6.50,1.99,1.72,1.40
3/09/2025 19:09,2025-09-08 19:15:21,266,W,13.30,7.10,2.29,1.84,1.48
3/09/2025 19:19,2025-09-08 19:30:21,266,W,13.30,7.10,2.29,1.84,1.48
3/09/2025 19:44,2025-09-08 19:45:22,268,W,13.30,7.30,2.54,1.89,1.53
3/09/2025 19:59,2025-09-08 20:00:23,261,W,14.30,8.20,2.23,1.79,1.54
3/09/2025 20:14,2025-09-08 20:15:21,261,W,14.30,8.20,2.23,1.79,1.54
3/09/2025 20:29,2025-09-08 20:30:22,265,W,14.30,7.50,2.29,1.78,1.36
3/09/2025 20:44,2025-09-08 20:45:21,265,W,14.30,7.50,2.29,1.78,1.36
3/09/2025 20:59,2025-09-08 21:00:21,265,W,13.30,7.80,2.60,1.80,1.45
3/09/2025 21:09,2025-09-08 21:15:21,265,W,13.30,7.80,2.60,1.80,1.45
3/09/2025 21:29,2025-09-08 21:30:22,268,W,13.30,8.30,2.28,1.92,1.59
3/09/2025 21:44,2025-09-08 21:45:21,268,W,13.30,8.30,2.28,1.92,1.59
3/09/2025 21:59,2025-09-08 22:00:26,269,W,13.30,8.40,2.28,1.80,1.49
3/09/2025 22:14,2025-09-08 22:15:21,269,W,13.30,8.40,2.28,1.80,1.49
3/09/2025 22:29,2025-09-08 22:30:21,267,W,13.30,7.80,2.29,1.82,1.48
3/09/2025 22:39,2025-09-08 22:45:21,267,W,13.30,7.80,2.29,1.82,1.48
3/09/2025 22:59,2025-09-08 23:00:21,268,W,13.30,7.80,2.15,1.66,1.29
3/09/2025 23:09,2025-09-08 23:15:21,268,W,13.30,7.80,2.15,1.66,1.29
3/09/2025 23:29,2025-09-08 23:30:21,268,W,14.30,8.10,2.02,1.70,1.40
3/09/2025 23:38,2025-09-08 23:45:22,268,W,14.30,8.10,2.02,1.70,1.40
3/09/2025 23:59,2025-09-09 00:00:22,267,W,13.30,7.40,1.96,1.53,1.30
9/09/2025 00:29,2025-09-09 00:30:22,267,W,13.30,7.60,2.11,1.71,1.35
9/09/2025 00:44,2025-09-09 00:45:23,267,W,13.30,7.60,2.11,1.71,1.35
9/09/2025 00:59,2025-09-09 01:00:25,266,W,13.30,7.80,2.30,1.78,1.40
9/09/2025 01:09,2025-09-09 01:15:21,266,W,13.30,7.80,2.30,1.78,1.40
9/09/2025 01:29,2025-09-09 01:30:22,270,W,13.30,8.20,2.32,1.90,1.54
9/09/2025 01:44,2025-09-09 01:45:22,270,W,13.30,8.20,2.32,1.90,1.54
9/09/2025 01:59,2025-09-09 02:00:22,267,W,13.30,7.80,2.23,1.81,1.45
9/09/2025 02:09,2025-09-09 02:15:21,267,W,13.30,7.80,2.23,1.81,1.45
9/09/2025 02:29,2025-09-09 02:30:22,266,W,13.30,7.50,2.18,1.55,1.27
9/09/2025 02:44,2025-09-09 02:45:22,266,W,13.30,7.50,2.18,1.55,1.27
9/09/2025 02:59,2025-09-09 03:00:24,268,W,13.30,7.70,2.56,1.78,1.36
9/09/2025 03:09,2025-09-09 03:15:26,268,W,13.30,7.70,2.56,1.78,1.36
9/09/2025 03:29,2025-09-09 03:30:22,267,W,13.30,7.00,1.99,1.46,1.23
9/09/2025 03:44,2025-09-09 03:45:21,267,W,13.30,7.00,1.99,1.46,1.23
9/09/2025 03:54,2025-09-09 04:00:21,267,W,13.30,7.00,1.99,1.46,1.23
9/09/2025 04:09,2025-09-09 04:15:22,267,W,13.30,7.20,2.04,1.52,1.21
9/09/2025 04:29,2025-09-09 04:30:21,266,W,13.30,7.70,2.01,1.54,1.21
9/09/2025 04:39,2025-09-09 04:45:21,266,W,13.30,7.70,2.01,1.54,1.21
9/09/2025 04:54,2025-09-09 05:00:20,266,W,13.30,7.70,2.01,1.54,1.21
9/09/2025 05:24,2025-09-09 05:30:21,268,W,13.30,7.30,1.82,1.54,1.23
9/09/2025 05:44,2025-09-09 05:45:21,267,W,13.30,7.00,1.90,1.39,1.14
9/09/2025 05:59,2025-09-09 06:00:22,266,W,12.50,7.50,1.78,1.50,1.19
9/09/2025 06:04,2025-09-09 06:15:20,266,W,12.50,7.50,1.78,1.50,1.19
9/09/2025 06:29,2025-09-09 06:30:21,265,W,12.50,7.00,1.94,1.38,1.13
9/09/2025 06:44,2025-09-09 06:45:21,265,W,12.50,7.00,1.94,1.38,1.13
9/09/2025 06:54,2025-09-09 07:00:21,265,W,12.50,7.00,1.94,1.38,1.13
9/09/2025 07:14,2025-09-09 07:15:22,263,W,12.50,6.70,1.99,1.50,1.17
9/09/2025 07:29,2025-09-09 07:30:22,268,W,9.50,7.20,1.64,1.36,1.12
9/09/2025 07:44,2025-09-09 07:45:21,268,W,9.50,7.20,1.64,1.36,1.12
9/09/2025 07:49,2025-09-09 08:00:21,268,W,9.50,7.20,1.64,1.36,1.12
9/09/2025 08:14,2025-09-09 08:15:21,264,W,11.80,7.80,1.83,1.50,1.21
9/09/2025 08:29,2025-09-09 08:30:23,267,W,12.50,7.20,1.86,1.48,1.20
9/09/2025 08:34,2025-09-09 08:45:21,267,W,12.50,7.20,1.86,1.48,1.20
9/09/2025 08:54,2025-09-09 09:00:21,267,W,12.50,7.20,1.86,1.48,1.20
9/09/2025 09:14,2025-09-09 09:15:22,269,W,12.50,7.00,2.14,1.41,1.08
9/09/2025 09:29,2025-09-09 09:30:21,271,W,12.50,7.40,1.61,1.41,1.14
9/09/2025 09:39,2025-09-09 09:45:21,271,W,12.50,7.40,1.61,1.41,1.14
9/09/2025 09:59,2025-09-09 10:00:21,272,W,12.50,6.20,2.34,1.49,1.16
9/09/2025 10:09,2025-09-09 10:15:22,272,W,12.50,6.20,2.34,1.49,1.16
9/09/2025 10:28,2025-09-09 10:30:22,273,W,12.50,5.90,2.11,1.52,1.17
9/09/2025 10:44,2025-09-09 10:45:22,273,W,12.50,5.90,2.11,1.52,1.17
9/09/2025 10:59,2025-09-09 11:00:23,272,W,12.50,6.00,1.76,1.35,1.08
9/09/2025 11:19,2025-09-09 11:30:22,272,W,12.50,6.00,1.76,1.35,1.08
9/09/2025 11:44,2025-09-09 11:45:22,273,W,11.10,6.30,2.18,1.53,1.19
9/09/2025 11:49,2025-09-09 12:00:21,273,W,11.10,6.30,2.18,1.53,1.19
9/09/2025 12:09,2025-09-09 12:15:22,275,W,13.30,6.00,2.20,1.35,1.04
9/09/2025 12:24,2025-09-09 12:30:22,275,W,13.30,6.00,2.20,1.35,1.04
9/09/2025 12:44,2025-09-09 12:45:21,271,W,12.50,6.20,2.24,1.55,1.13
9/09/2025 12:59,2025-09-09 13:00:22,276,W,12.50,5.10,2.13,1.53,1.14
9/09/2025 13:14,2025-09-09 13:15:22,276,W,12.50,5.10,2.13,1.53,1.14
9/09/2025 13:29,2025-09-09 13:30:22,278,W,11.80,4.60,1.74,1.31,1.03
9/09/2025 13:44,2025-09-09 13:45:21,278,W,11.80,4.60,1.74,1.31,1.03
9/09/2025 13:59,2025-09-09 14:00:22,273,W,12.50,4.80,2.00,1.49,1.13
9/09/2025 14:29,2025-09-09 14:30:22,274,W,12.50,4.90,1.85,1.31,1.07
9/09/2025 14:44,2025-09-09 14:45:22,274,W,12.50,4.90,1.85,1.31,1.07
9/09/2025 14:59,2025-09-09 15:00:22,273,W,12.50,4.80,1.59,1.25,1.00
9/09/2025 15:09,2025-09-09 15:15:21,273,W,12.50,4.80,1.59,1.25,1.00
9/09/2025 15:24,2025-09-09 15:30:21,277,W,12.50,4.80,1.59,1.25,1.00
9/09/2025 15:44,2025-09-09 15:45:22,277,W,11.80,5.10,1.57,1.30,1.02
9/09/2025 15:59,2025-09-09 16:00:26,275,W,11.80,5.10,1.50,1.25,1.00
9/09/2025 16:14,2025-09-09 16:15:22,275,W,11.80,5.10,1.50,1.25,1.00
9/09/2025 16:29,2025-09-09 16:30:21,279,W,11.80,4.90,1.51,1.24,1.01
9/09/2025 16:44,2025-09-09 16:45:22,279,W,11.80,4.90,1.51,1.24,1.01
9/09/2025 16:59,2025-09-09 17:00:22,281,W,11.80,4.40,1.48,1.21,0.93
9/09/2025 17:29,2025-09-09 17:30:23,285,WNW,7.70,4.40,1.44,1.17,0.94
9/09/2025 17:44,2025-09-09 17:45:21,285,WNW,7.70,4.40,1.44,1.17,0.94
9/09/2025 17:59,2025-09-09 18:00:21,285,WNW,7.70,4.40,1.44,1.17,0.94
9/09/2025 18:14,2025-09-09 18:15:21,285,WNW,7.70,4.40,1.44,1.17,0.94
9/09/2025 18:29,2025-09-09 18:30:22,294,WNW,9.50,3.90,1.65,1.22,0.97
9/09/2025 18:39,2025-09-09 18:45:21,294,WNW,9.50,3.90,1.65,1.22,0.97
9/09/2025 18:59,2025-09-09 19:00:22,295,WNW,10.50,4.00,1.70,1.29,1.07
9/09/2025 19:14,2025-09-09 19:15:22,295,WNW,10.50,4.00,1.70,1.29,1.07
9/09/2025 19:44,2025-09-09 19:45:22,288,WNW,9.50,4.10,1.97,1.40,1.11
9/09/2025 20:39,2025-09-09 20:45:21,287,WNW,11.80,4.10,1.80,1.30,1.07
9/09/2025 20:59,2025-09-09 21:00:22,287,WNW,4.30,4.20,1.92,1.49,1.20
9/09/2025 21:14,2025-09-09 21:15:24,287,WNW,4.30,4.20,1.92,1.49,1.20
9/09/2025 21:29,2025-09-09 21:30:21,290,WNW,4.80,4.20,1.92,1.51,1.26
9/09/2025 21:44,2025-09-09 21:45:22,290,WNW,4.80,4.20,1.92,1.51,1.26
9/09/2025 21:59,2025-09-09 22:00:22,291,WNW,4.80,4.50,2.26,1.79,1.47
9/09/2025 22:14,2025-09-09 22:15:21,291,WNW,4.80,4.50,2.26,1.79,1.47
9/09/2025 22:29,2025-09-09 22:30:21,288,WNW,5.10,4.40,2.06,1.70,1.38
9/09/2025 22:39,2025-09-09 22:45:23,288,WNW,5.10,4.40,2.06,1.70,1.38
9/09/2025 22:59,2025-09-09 23:00:23,289,WNW,5.00,4.40,2.81,1.75,1.43
9/09/2025 23:14,2025-09-09 23:15:21,289,WNW,5.00,4.40,2.81,1.75,1.43
9/09/2025 23:29,2025-09-09 23:30:21,290,WNW,5.40,4.50,2.03,1.74,1.44
9/09/2025 23:44,2025-09-09 23:45:21,290,WNW,5.40,4.50,2.03,1.74,1.44
9/09/2025 23:59,2025-09-10 00:00:21,287,WNW,5.70,4.50,2.88,1.95,1.54
10/09/2025 00:29,2025-09-10 00:30:22,294,WNW,5.40,4.20,3.08,1.84,1.49
10/09/2025 00:59,2025-09-10 01:00:22,294,WNW,6.10,4.40,2.55,1.97,1.62
10/09/2025 01:14,2025-09-10 01:15:22,294,WNW,6.10,4.40,2.55,1.97,1.62
10/09/2025 01:29,2025-09-10 01:30:22,292,WNW,5.70,4.50,2.90,2.15,1.71
10/09/2025 01:39,2025-09-10 01:45:22,292,WNW,5.70,4.50,2.90,2.15,1.71
10/09/2025 01:59,2025-09-10 02:00:22,295,WNW,5.90,4.70,3.76,2.40,1.95
10/09/2025 02:14,2025-09-10 02:15:22,295,WNW,5.90,4.70,3.76,2.40,1.95
10/09/2025 02:29,2025-09-10 02:30:26,294,WNW,6.20,5.20,3.80,2.86,2.27
10/09/2025 02:44,2025-09-10 02:45:21,294,WNW,6.20,5.20,3.80,2.86,2.27
10/09/2025 02:59,2025-09-10 03:00:23,304,NW,6.20,4.90,2.81,2.45,1.99
10/09/2025 03:14,2025-09-10 03:15:22,304,NW,6.20,4.90,2.81,2.45,1.99
10/09/2025 03:29,2025-09-10 03:30:22,297,WNW,7.10,5.00,3.61,2.85,2.26
10/09/2025 03:44,2025-09-10 03:45:21,297,WNW,7.10,5.00,3.61,2.85,2.26
10/09/2025 03:59,2025-09-10 04:00:21,298,WNW,6.90,5.10,3.46,2.79,2.21
10/09/2025 04:29,2025-09-10 04:30:24,294,WNW,6.90,5.20,3.62,2.79,2.23
10/09/2025 04:59,2025-09-10 05:00:23,295,WNW,7.40,5.10,3.92,2.83,2.21
10/09/2025 05:14,2025-09-10 05:15:22,295,WNW,7.40,5.10,3.92,2.83,2.21
10/09/2025 05:29,2025-09-10 05:30:22,295,WNW,7.70,5.30,4.10,2.96,2.31
10/09/2025 05:39,2025-09-10 05:45:22,295,WNW,7.70,5.30,4.10,2.96,2.31
10/09/2025 05:59,2025-09-10 06:00:22,295,WNW,7.10,5.40,3.42,2.99,2.39
10/09/2025 06:09,2025-09-10 06:15:22,295,WNW,7.10,5.40,3.42,2.99,2.39
10/09/2025 06:29,2025-09-10 06:30:23,292,WNW,8.00,5.60,3.91,3.22,2.56
10/09/2025 06:44,2025-09-10 06:45:23,292,WNW,8.00,5.60,3.91,3.22,2.56
10/09/2025 06:59,2025-09-10 07:00:22,293,WNW,8.00,5.80,3.67,2.88,2.42
10/09/2025 07:14,2025-09-10 07:15:21,293,WNW,8.00,5.80,3.67,2.88,2.42
10/09/2025 07:24,2025-09-10 07:30:21,293,WNW,8.00,5.80,3.67,2.88,2.42
10/09/2025 07:44,2025-09-10 07:45:22,294,WNW,8.30,5.90,4.35,3.58,2.77
10/09/2025 07:59,2025-09-10 08:00:22,294,WNW,7.70,6.00,3.78,3.09,2.54
10/09/2025 08:14,2025-09-10 08:15:26,294,WNW,7.70,6.00,3.78,3.09,2.54
10/09/2025 08:19,2025-09-10 08:30:22,294,WNW,7.70,6.00,3.78,3.09,2.54
10/09/2025 08:44,2025-09-10 08:45:22,288,WNW,8.30,5.80,3.73,3.16,2.64
10/09/2025 08:54,2025-09-10 09:00:22,288,WNW,8.30,5.80,3.73,3.16,2.64
10/09/2025 09:09,2025-09-10 09:15:22,292,WNW,9.10,6.20,3.68,3.24,2.69
10/09/2025 09:14,2025-09-10 09:30:23,292,WNW,9.10,6.20,3.68,3.24,2.69
10/09/2025 09:39,2025-09-10 09:45:22,291,WNW,8.70,6.30,6.55,3.82,2.89
10/09/2025 09:59,2025-09-10 10:00:22,292,WNW,8.70,6.20,3.95,3.31,2.70
10/09/2025 10:14,2025-09-10 10:15:22,292,WNW,8.70,6.20,3.95,3.31,2.70
10/09/2025 10:24,2025-09-10 10:30:21,292,WNW,8.70,6.20,3.95,3.31,2.70
10/09/2025 10:44,2025-09-10 10:45:21,293,WNW,8.70,6.10,4.91,3.35,2.63
10/09/2025 11:44,2025-09-10 11:45:22,288,WNW,9.10,6.30,4.51,3.35,2.76
10/09/2025 11:59,2025-09-10 12:00:23,296,WNW,9.10,6.50,3.50,3.24,2.71
10/09/2025 12:09,2025-09-10 12:15:21,296,WNW,9.10,6.50,3.50,3.24,2.71
10/09/2025 12:29,2025-09-10 12:30:22,288,WNW,8.70,6.20,4.29,3.07,2.62
10/09/2025 12:44,2025-09-10 12:45:27,288,WNW,8.70,6.20,4.29,3.07,2.62
10/09/2025 12:49,2025-09-10 13:00:24,288,WNW,8.70,6.20,4.29,3.07,2.62
10/09/2025 13:09,2025-09-10 13:15:22,291,WNW,9.10,6.30,4.35,3.54,2.87
10/09/2025 13:29,2025-09-10 13:30:22,291,WNW,9.10,6.50,5.00,3.74,2.98
10/09/2025 13:44,2025-09-10 13:45:22,291,WNW,9.10,6.50,5.00,3.74,2.98
10/09/2025 13:54,2025-09-10 14:00:23,291,WNW,9.10,6.50,5.00,3.74,2.98
10/09/2025 14:14,2025-09-10 14:15:22,298,WNW,9.50,6.20,4.32,3.33,2.71
10/09/2025 14:29,2025-09-10 14:30:22,289,WNW,9.50,6.60,4.69,4.01,3.17
10/09/2025 14:44,2025-09-10 14:45:23,289,WNW,9.50,6.60,4.69,4.01,3.17
10/09/2025 14:44,2025-09-10 15:00:23,289,WNW,9.50,6.60,4.69,4.01,3.17
10/09/2025 15:14,2025-09-10 15:15:22,292,WNW,8.30,5.90,5.47,3.98,3.12
10/09/2025 15:29,2025-09-10 15:30:22,293,WNW,9.50,6.40,5.99,4.26,3.37
10/09/2025 15:29,2025-09-10 15:45:23,293,WNW,9.50,6.40,5.99,4.26,3.37
10/09/2025 15:59,2025-09-10 16:00:22,292,WNW,9.50,6.60,5.22,4.14,3.28
10/09/2025 16:09,2025-09-10 16:15:22,292,WNW,9.50,6.60,5.22,4.14,3.28
10/09/2025 16:29,2025-09-10 16:30:21,288,WNW,9.50,6.20,5.32,3.93,3.29
10/09/2025 16:44,2025-09-10 16:45:22,288,WNW,9.50,6.20,5.32,3.93,3.29
10/09/2025 16:54,2025-09-10 17:00:23,288,WNW,9.50,6.20,5.32,3.93,3.29
10/09/2025 17:13,2025-09-10 17:15:22,287,WNW,9.10,6.40,5.19,4.25,3.44
10/09/2025 17:13,2025-09-10 17:30:22,287,WNW,9.10,6.40,5.19,4.25,3.44
10/09/2025 17:44,2025-09-10 17:45:23,288,WNW,7.40,6.40,5.50,4.21,3.48
10/09/2025 17:54,2025-09-10 18:00:22,288,WNW,7.40,6.40,5.50,4.21,3.48
10/09/2025 18:04,2025-09-10 18:15:22,282,WNW,9.10,6.00,4.81,4.26,3.33
10/09/2025 18:29,2025-09-10 18:30:21,283,WNW,8.70,6.50,5.43,4.34,3.44
10/09/2025 18:39,2025-09-10 18:45:21,283,WNW,8.70,6.50,5.43,4.34,3.44
10/09/2025 18:49,2025-09-10 19:00:23,283,WNW,8.70,6.50,5.43,4.34,3.44
10/09/2025 19:14,2025-09-10 19:15:21,276,W,10.00,6.50,5.58,4.51,3.57
10/09/2025 19:29,2025-09-10 19:30:22,280,W,10.00,6.80,5.31,4.48,3.73
10/09/2025 19:44,2025-09-10 19:45:22,280,W,10.00,6.80,5.31,4.48,3.73
10/09/2025 19:59,2025-09-10 20:00:21,274,W,10.00,6.50,6.39,4.81,3.83
10/09/2025 20:14,2025-09-10 20:15:21,274,W,10.00,6.50,6.39,4.81,3.83
10/09/2025 20:24,2025-09-10 20:30:21,276,W,10.00,6.50,6.39,4.81,3.83
10/09/2025 20:29,2025-09-10 20:45:21,276,W,10.00,6.80,7.39,5.01,3.97
10/09/2025 20:59,2025-09-10 21:00:23,276,W,9.50,7.20,6.17,5.47,4.58
10/09/2025 21:09,2025-09-10 21:15:22,276,W,9.50,7.20,6.17,5.47,4.58
10/09/2025 21:19,2025-09-10 21:30:21,276,W,9.50,7.20,6.17,5.47,4.58
10/09/2025 21:44,2025-09-10 21:45:23,278,W,9.50,7.60,5.80,4.89,4.08
10/09/2025 21:59,2025-09-10 22:00:21,280,W,9.10,6.60,5.12,4.61,3.75
10/09/2025 22:14,2025-09-10 22:15:23,280,W,9.10,6.60,5.12,4.61,3.75
10/09/2025 22:29,2025-09-10 22:30:21,272,W,10.00,7.30,6.68,5.20,4.15
10/09/2025 22:39,2025-09-10 22:45:21,272,W,10.00,7.30,6.68,5.20,4.15
10/09/2025 22:59,2025-09-10 23:00:22,273,W,10.00,7.00,6.32,5.49,4.47
10/09/2025 23:14,2025-09-10 23:15:22,273,W,10.00,7.00,6.32,5.49,4.47
